review_id,image_id,image_path_or_relative_key,image_sha256,source_dataset,source_site,source_camera_or_group,source_category_names,suggested_model1_label,suggestion_confidence,reviewer_label,reviewer_confidence,reviewer_notes,reviewer_decision,review_timestamp
seaclear-v1-review-007194,7194,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01235.jpg,24645af038d607a1468d3a39ecff4b63b98241d958dd57cff9b6df9b30bb17fc,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-002428,2428,Bistrina/Paralenz Vaquita Gen 2/3194.jpg,33f8ebe4f4c785e36015c26c93e062675179533161e261dba5aca12e7fa7bcd6,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-008375,8375,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00643.jpg,02bbe881265d365e27632db79e6089626a66985b7eef1b275b345ce005e0366f,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001712,1712,Bistrina/Paralenz Vaquita Gen 2/2548.jpg,667762feeb2863f0181cc29d19b51851bb5f1f045d9967e9e90ad97937673a4c,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;plant,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-003305,3305,Lokrum/Bluerobotics HD/3984.jpg,cea913d1505d44f20c179a02260b80906d11eb1edd90687574ff9e97efa7109a,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg;unknown_instance,unknown,low,,,,,
seaclear-v1-review-002050,2050,Bistrina/Paralenz Vaquita Gen 2/2854.jpg,690d45a19495fbfb03c14b875dc2b4a39f71316667a4ac99f4306de1cda766de,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005031,5031,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_13-06-10.jpg,691d64da8ec1147cc7ae007ccfbef70419a1906478bee0bda05d36c4ab3ce9f3,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rope_fiber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005490,5490,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00821.jpg,23aa866106114f08430e879720a2c85f7da512b561ff5efbf40ad509237a2b5b,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003152,3152,Lokrum/Bluerobotics HD/3846.jpg,e9f22d5ec7044a2aec5e0cc65bff9fc0d9029d20d177d04fa85ddc2cc33a5c6c,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-005633,5633,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00291.jpg,a4cb35d904da1ef830c9ec07d814d5efd0bdff9344bcc0feb77c1da248523711,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007206,7206,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01247.jpg,b4b5f1a8280cb9e8d641301f7bb53251c26896fc2e4bd093daed2af6bc0188ec,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001586,1586,Bistrina/Paralenz Vaquita Gen 2/2430.jpg,c71c07d92019f61068beb9ecb48b5edadb06328e89b2edcd240f1d4ea9df7cbf,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_plastic;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004807,4807,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_15-45-21.jpg,fd8d714dc5f6e6c8b85c1f3d3005d7bfc8f433bc633475a7e6a86439a663c5cd,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;clothing_fiber,marine_debris,medium,,,,,
seaclear-v1-review-006044,6044,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00794.jpg,3781ddbcb04a68a1225fcda846d405e7d11d3e285f464326299f6b66c7f142a5,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-003722,3722,Jakljan/Bluerobotics HD/4359.jpg,ca8fece528807863206997f70939b802d52f4418d6ce8b141851c449cbcd5156,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,unknown_instance,unknown,low,,,,,
seaclear-v1-review-000522,522,Bistrina/Bluerobotics HD/1469.jpg,47e5fa6fbf6cf6d4bdd8643c0ca3eae45234ba624f2762403d430c801297594b,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_shells;animal_urchin;bottle_glass;brick_clay,marine_debris,medium,,,,,
seaclear-v1-review-006606,6606,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00524.jpg,ac61cc96e50c1daef84eb2d2cbc42b3631ba0124cde27d9a0d7d06266bf13741,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001660,1660,Bistrina/Paralenz Vaquita Gen 2/2500.jpg,0feb2fd196917b48c58c1969ba9969b3e053484468e955bb7a3b461f54cb4e16,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,boot_rubber;bottle_plastic;net_plastic;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-005114,5114,Bistrina/SIP-E323CV/2021_09_17_11_24_42_Front_02-54-10.jpg,429272ad1dfd63f8baa6a1c35058cb0958940b6e225c6f911f66a91861130ab5,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-003304,3304,Lokrum/Bluerobotics HD/3983.jpg,49cc1fc91fe8af3e128e1055d75b7abb416e7889e4105efd4464fc970478932d,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg;unknown_instance,unknown,low,,,,,
seaclear-v1-review-004255,4255,Bistrina/Bluerobotics HD/655.jpg,5e3407e4f4c9dab948680806a91aec11d6a00f6427f33cbccd68df5de58f70ac,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006800,6800,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00718.jpg,27397577170a47fbe02d88a1e38d1db56ea36b91b1e52ce74bbe339b213b40f9,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003144,3144,Lokrum/Bluerobotics HD/3839.jpg,827e38e68e3f9b18b8e4e095a8340057d81f186587f320bada75d4d81873d247,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-008386,8386,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00654.jpg,aae563d61c8fe895d3a83a06f65a48d276cd23c4e1f781cc287900011dc126e3,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007268,7268,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01309.jpg,0fa889055965995c89598e9a316f2e4087536b9021cda8f046f57c6e8d4c2e57,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007609,7609,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01778.jpg,fa0963dff6454cbdd7a321d2a4d674873bf9be7edefd7275270ec8bd51538107,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007629,7629,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01798.jpg,a20543f7f2c734b510d0d6a249b48ee34bf2ddc6f77875fc0c7b0a85f6067dc3,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004566,4566,Bistrina/Bluerobotics HD/935.jpg,73dfec9e64d12bf879fe3c9e51ff868a4abf9b7e09a841dad8b39b1d5f4288c6,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_shells;bottle_glass;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-008040,8040,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01054.jpg,109a4e856de53140216bfbbee83763966ba72ce47b03e1684221639823e582b7,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-002917,2917,Bistrina/Paralenz Vaquita Gen 2/3634.jpg,e648a632a57b44ae1ad5dea10c1b8793abf5d5eefa31e7de5a0173f4fc4faab2,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-002219,2219,Bistrina/Paralenz Vaquita Gen 2/3005.jpg,5aa089a82a55b47b4171c24cb076796669ff7af0311409eea8eff999beeaaff9,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_sponge;net_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007778,7778,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02399.jpg,dd3cb85cdb83464b92b6725f10b71791606bdaed35cc8ebdc3dc41794e265edf,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004367,4367,Bistrina/Bluerobotics HD/756.jpg,9be90987196e7b168fba21d99901cb7bf57c313c55359ba90f506b313984b40e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;net_plastic;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006177,6177,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00095.jpg,84407d16e595131376aac9104074a903d95865498fe329051f645dc475dbf771,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002356,2356,Bistrina/Paralenz Vaquita Gen 2/3129.jpg,9ff79686050050e048f58db6de9d22c52759453478d0190302a456af0e556b9a,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000229,229,Bistrina/Bluerobotics HD/1204.jpg,032c3c863dbc3f09f157a89fd875f6559544181da062b2176e7bb2d40a8165c5,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_sponge;animal_urchin;bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007198,7198,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01239.jpg,c168ae69c3dc4cb0ed5b012ab62dc5e67045eeda154fe2285bbc629ce6639e79,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-002009,2009,Bistrina/Paralenz Vaquita Gen 2/2817.jpg,e63fa7885d5c2ac1ee5c7520a2dcbec2bdecf2d980c20e20cf56f6499204b5fa,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;boot_rubber;rope_fiber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006802,6802,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00720.jpg,8f9afe22fbdb7a481cfb5503880c6565efbf20c2c43fb0c264038bc27badee1b,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005151,5151,Bistrina/SIP-E323CV/2021_09_17_11_24_42_Front_13-17-10.jpg,49d61026baff42c18174ae65744042e860d9a2c9e7158771e5410d78378aa1e4,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-003982,3982,Jakljan/Paralenz Vaquita/4593.jpg,0dd98ad93c6709478904e62f1bed182699e0be3dc778fabd37da0108036a5c1d,SeaClear v1,Jakljan,Jakljan/Paralenz Vaquita,bottle_glass;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-005670,5670,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00328.jpg,74c2142d41a719de838dc2b89b9cd760d438871d4142b3c4b3b9dd1bf6709df1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001859,1859,Bistrina/Paralenz Vaquita Gen 2/2682.jpg,9b61f261a0583a037591108587ed2c33742c220be3ffc1104e158e876bdff28e,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_sponge;bottle_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-005377,5377,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00708.jpg,ad17d12d4b9c6e3c72da2872ad085b4188e79f8a552d036148c0c4b284683878,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008385,8385,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00653.jpg,e8502efc8f74eb059f4402b87bc377ae8f2e20129ce16e60db73dc428805fa8c,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-002977,2977,Bistrina/Paralenz Vaquita Gen 2/3689.jpg,208fb8cace19c66dd38e31bc8434b59a82b9217ee0dcaf5958f5f760a725fa77,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-005573,5573,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_01022.jpg,d1bb6c3f497ef4f545e35d8a38ee9643cef03952e33deabe7f26905cec66007f,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-002980,2980,Bistrina/Paralenz Vaquita Gen 2/3691.jpg,824827ce351dff6b856c768c9cceb831fa581684bcf81b34092898c4c82f3334,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-000750,750,Bistrina/Paralenz Vaquita Gen 2/1674.jpg,61fc18d14c632dece49d63672a1fabeab670758848b985a3fe1738e5327db782,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-007666,7666,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02287.jpg,ed94db5674fb63a0f930ef003e10a238fa3181022d080bae63f0b9036b299316,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004948,4948,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_22-14-13.jpg,a49315c817ba466170b2a93ea1f0acff211be26396516344998b523784347a39,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008176,8176,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00444.jpg,36e634d438e0b774037cba903693e382e6c24f5d00fa3f13b5895e8410252bf3,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001133,1133,Slano/Bluerobotics HD/202.jpg,5b06389b7ad5f9eda17c9598fce80e80e1da27542dff739f74e5242901cadd80,SeaClear v1,Slano,Slano/Bluerobotics HD,bottle_glass;jar_glass;plant;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-003334,3334,Lokrum/Bluerobotics HD/4009.jpg,1023a33e7ea5154dbf0afa932f69693614f519fd40c7c004409fff8179bf568b,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;rov_vehicle_leg;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-006358,6358,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00276.jpg,c4a1d693f3d4df788efc9838bb2ee4441c93ab1a85154e1d046dfdcd56bd24a2,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005426,5426,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00757.jpg,ab7a266504e50664a17ab626bc72e78d568e8f91cce5b7683773258662085f5a,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008434,8434,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00702.jpg,65ff40fce0313d8b71bd7650de1683e93fbb98adb56854c6634712d2fb690285,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006090,6090,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00008.jpg,f3cda9c10cd9ebb83e68001a94974c652a397eda11b46133c2190b457bcf9e1d,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005530,5530,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00861.jpg,57a803755ce393ab94032188899fd0267eaeeee5c2353a2eaaf309c84fe5f555,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003524,3524,Lokrum/Bluerobotics HD/4180.jpg,56841d6e64b6bf96341646a7107a557b817946921b32b82f87aa4a3364178a18,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;lid_plastic;rov_vehicle_leg;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-002566,2566,Bistrina/Paralenz Vaquita Gen 2/3318.jpg,526c36701f7a155c37ba02ba09635270d00798f70560217ab0ed0fbde9c33652,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_plastic;can_metal;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-003080,3080,Lokrum/Bluerobotics HD/3781.jpg,b79e2371e270668217c5f9263e885635229da8b7b69600a3a349a4734496ff8f,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-000310,310,Bistrina/Bluerobotics HD/1278.jpg,2aae9fa1498479e2dcfeff1fc6f12fba6f8e059e6d641f56aaa539062318669a,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;bottle_plastic;cup_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001956,1956,Bistrina/Bluerobotics HD/277.jpg,bf99f1c90fa8dc82c164c4cd4e35bdeb68c4535dca6e9c71073e6265a252e6ba,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-005425,5425,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00756.jpg,5d34b8ab2bb0a206794ed7d840b131ab645dac7d00f3b0a08b4c75b548592286,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002760,2760,Bistrina/Paralenz Vaquita Gen 2/3493.jpg,f6698885d515e446b802b66a91ffdb053ccc232d9a09cb71b9b2092a39533042,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;cup_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-002480,2480,Bistrina/Paralenz Vaquita Gen 2/3240.jpg,bcd9cf6ecf67759fc890b25edf39f21f9bc4f4c1cda0aea26cc07bb7414df895,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,bag_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007177,7177,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01218.jpg,3b17178656b8da3b5aadfee655ea7572b4b4b4a4eb331d2af9322d11a48c1ec3,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007876,7876,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00195.jpg,a8b4e5f17f8c0e6aa343772dd9f86d7ced14152dbc1ae1332a4dece8ddede65f,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003808,3808,Jakljan/Bluerobotics HD/4436.jpg,4dc6ebd14323593a3e8b5d2dc391c8df27e2fee7bdb9b64c85c7c687f0827bb1,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-008580,8580,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_01276.jpg,c222cf34fea8e9df5c15a895c432a0471dfb913b09b05c0d63d4df123c8ece8f,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007030,7030,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01071.jpg,1025a83cc804f0da27004bd930763678a41d68354231e47355d8be37a2a49fdb,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003008,3008,Lokrum/Bluerobotics HD/3716.jpg,36304cf1b0917fad03eff8ed641af8505d8f25ee372a7ecd25a2610401359adb,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;rov_vehicle_leg;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000886,886,Bistrina/Paralenz Vaquita Gen 2/1797.jpg,588b08c0daff48c7e0b1c2b94a612f5f8637d9ae8df058277f6eaf3c0d73a91e,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;animal_sponge;animal_urchin;bottle_glass;brick_clay;net_plastic;rope_fiber;tube_cement;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-004469,4469,Bistrina/Bluerobotics HD/848.jpg,1f4c70bd557223d0f6dc9a5a1ed96edf0097efec3a475332327b0284f0220c70,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_sponge;branch_wood;clothing_fiber;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007443,7443,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01484.jpg,03126fc9ca05738865aa8820a52150f45191dc7792e8567038c395b1fdbd2ee1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005640,5640,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00298.jpg,86c11a58ceb9aaf435ed66d0e32131d2bb23a9cf03a28d882c6b9f94d7776998,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005807,5807,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00465.jpg,b6dab8251f59ccc202f81a64a842b8817de21bba408fc165e6cf5372bf984676,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007971,7971,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00290.jpg,2a889f4659b14921661a9847020ca51550eb1649a3b60dfb77d7444d256a45f6,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006541,6541,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00459.jpg,9f55d87441479207456feda96d86b4f0a7913a09d0d1ddd43145f6c6aabc96a5,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003253,3253,Lokrum/Bluerobotics HD/3937.jpg,d69dfcab815451c652ce5dedb8498e4a55fa7a5fb4982dd077014bd64e02c9ac,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bag_plastic;cup_plastic;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-003660,3660,Jakljan/Bluerobotics HD/4302.jpg,a5c4ec8e52e184a7bfd7843cfdfd36a97db6ef2c0f6de77d68f6c84bab96a455,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,animal_shells;bottle_glass;brick_clay;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-002881,2881,Bistrina/Paralenz Vaquita Gen 2/3601.jpg,ad4ed80059981f3e5cf83df84c82ea62d7afe1881f944ea69f9acf4bffa5ac9a,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_glass;brick_clay;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005212,5212,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00543.jpg,2f0c55fa5285b4b67d2ed6f96ab4e641577b0648832bff776c9761e37f4ad9e4,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004702,4702,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_12-40-13.jpg,fac525e9c5a4ba6ebc3846a98532b05b8f33798239576869d6208544ed083a9c,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003159,3159,Lokrum/Bluerobotics HD/3852.jpg,2d1ff46e790dcdf45f5c7a93525cc5bb6e9f9279040762f57ebf1aa0c4c5bc7a,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-002792,2792,Bistrina/Paralenz Vaquita Gen 2/3521.jpg,aa12f40d35580382f4b6fb0546b88a857b4d0fdec6c4a6b3e5873700576fb117,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_plastic;rope_fiber;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002769,2769,Bistrina/Paralenz Vaquita Gen 2/3500.jpg,d5352d12a7d9d4d44001668539b220e23691c8752d5f109b61bf2bb53bb89c60,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;cup_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007732,7732,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02353.jpg,208cf204f944646137a75db28ca696d659eb33aecceee0f60299a82fcae16e05,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003937,3937,Slano/Paralenz Vaquita/4552.jpg,2e74361dd513b995b58a763b6b1b798a411ebaceddedc890cbcf9dea18265051,SeaClear v1,Slano,Slano/Paralenz Vaquita,bottle_glass;clothing_fiber;tire_rubber;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-007502,7502,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01543.jpg,9dc60f247775a946727f6fc39a7b9b464f513b51c6c765449d8cb46e7ff3efcc,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
