timestamp_s,mission_id,duty,depth_m,depth_error_m,speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_rate_dps,current_a,voltage_v,thruster_cmd_mean,thruster_response_ratio,imu_depth_disagreement_m,dvl_quality,temperature_c,label
81.3,sim-0004,station_keeping,4.24478,-0.15699,0.62931,0.02157,-1.99535,0.57793,2.32746,19.41047,47.62546,0.43434,0.95016,2.6081,0.61585,27.68995,sensor_drift
21.0,sim-0001,station_keeping,77.14246,-0.00566,0.55965,0.03523,0.24519,-0.06352,1.18003,18.13281,47.45619,0.15768,0.98731,0.1279,0.96282,26.75751,nominal
86.7,sim-0004,station_keeping,55.88857,-1.5257,0.40386,-0.3947,-2.24964,-5.26838,1.67303,19.70645,48.42086,0.58413,0.89486,0.05167,0.86785,30.37586,buoyancy_imbalance
22.8,sim-0001,station_keeping,69.28265,-0.04632,0.64486,0.01195,0.43601,-1.63843,0.41723,21.73553,47.71251,0.41001,0.96963,2.57848,0.27573,26.52296,sensor_drift
38.9,sim-0001,target_waypoint,58.24409,-0.11104,0.1071,0.01835,-0.00301,-1.17673,-4.12618,29.75727,47.22826,0.37174,0.77093,0.06611,0.95431,32.73993,hydrodynamic_drag
71.5,sim-0003,pipeline_tracking,64.92476,0.06117,0.77743,0.00199,1.96464,0.10978,-2.30249,15.12728,46.9574,0.28672,0.9606,0.06543,0.94398,31.57301,nominal
72.0,sim-0003,station_keeping,43.27843,0.2583,0.60608,0.03899,0.15426,0.86667,2.50969,17.47404,47.12802,0.60701,0.96923,0.03368,1.0,28.56397,nominal
11.2,sim-0000,pipeline_tracking,61.30436,1.98714,0.65256,-0.23015,0.99991,-8.26285,-1.15961,15.55383,46.58765,0.42804,0.9705,0.08226,0.92489,37.97111,buoyancy_imbalance
8.0,sim-0000,target_waypoint,51.54449,0.21089,0.78175,-0.05577,0.0016,-1.06054,-1.92922,17.64154,47.09318,0.6106,0.97032,0.02964,0.92893,29.20448,nominal
45.1,sim-0002,pipeline_tracking,58.34259,0.01297,0.60962,0.09442,2.38594,0.06269,-8.70171,27.96589,47.07203,0.56193,0.52982,0.08542,0.9144,32.71343,thruster_degradation
61.0,sim-0003,pipeline_tracking,13.45854,-0.17097,0.6138,-0.04369,1.05419,0.98912,-2.16997,21.51836,47.32999,0.25108,0.91898,0.05065,0.94283,31.23868,nominal
97.8,sim-0004,station_keeping,55.94969,-0.21636,0.57316,0.0076,-1.40474,0.27746,1.87099,17.13737,47.43597,0.37699,0.95399,0.85252,0.53186,26.39948,sensor_drift
63.8,sim-0003,target_waypoint,21.3215,0.73029,0.63843,0.01149,0.63661,0.33628,-3.2084,16.16675,47.79827,0.48117,0.93357,2.55223,0.54444,30.07477,sensor_drift
84.0,sim-0004,station_keeping,5.7181,0.00871,0.73547,0.00374,1.85276,-2.24493,-0.44277,17.4371,48.29374,0.60774,1.00588,0.03294,0.8834,29.67136,nominal
76.2,sim-0003,station_keeping,22.63905,2.36574,0.75699,-0.27578,-1.65709,13.67618,2.67665,19.4063,47.67572,0.41886,0.97263,0.0102,0.9555,30.9259,buoyancy_imbalance
3.8,sim-0000,target_waypoint,37.63789,-0.0089,0.22931,-0.02138,1.57147,-1.52075,-2.08691,19.42089,47.38964,0.52989,1.01991,1.61858,0.48599,31.19563,sensor_drift
99.6,sim-0004,station_keeping,59.45135,-0.02025,0.16682,0.03297,-0.98394,-0.36814,-8.54053,34.03531,47.05189,0.28783,0.459,0.11567,0.89558,30.88511,thruster_degradation
48.1,sim-0002,pipeline_tracking,41.30424,-0.1524,0.6644,-0.08176,-1.27053,0.65762,6.92288,26.21688,45.74826,0.4336,0.66234,0.01498,0.89412,33.32375,thruster_degradation
77.8,sim-0003,pipeline_tracking,9.12637,-0.72924,0.50896,0.0115,-1.4508,0.27667,-2.49736,17.06114,47.7303,0.39197,0.96528,2.39861,0.60655,32.12873,sensor_drift
79.0,sim-0003,pipeline_tracking,8.94189,-0.09847,0.99757,-0.076,0.86766,0.77036,1.8651,23.08655,47.72501,0.5556,0.98736,0.07953,0.90795,34.86086,nominal
36.1,sim-0001,pipeline_tracking,15.48702,0.0511,0.31324,-0.03493,-0.96576,0.41512,9.52994,23.83226,47.64834,0.61828,0.42701,0.00487,0.9378,35.06468,thruster_degradation
90.4,sim-0004,pipeline_tracking,57.91903,-0.06618,0.30204,0.03327,-8.32413,1.17195,1.70826,22.16307,46.39218,0.48704,0.69503,0.02416,0.96687,29.39648,hydrodynamic_drag
41.6,sim-0002,target_waypoint,36.45567,-0.00503,0.29316,-0.05774,0.64362,-0.84214,7.89349,25.39427,47.93605,0.59716,0.75845,0.05117,1.0,32.29328,thruster_degradation
2.3,sim-0000,target_waypoint,76.23056,-0.71667,0.38704,-0.014,1.73217,-0.38904,-0.60324,19.53713,47.39132,0.38596,1.02892,2.30225,0.45507,35.10307,sensor_drift
3.3,sim-0000,station_keeping,10.79268,0.2063,0.55888,-0.06027,0.36234,-0.20984,0.33263,18.82601,47.24484,0.53902,1.03082,0.67182,0.34201,30.27159,sensor_drift
33.8,sim-0001,target_waypoint,58.25823,-0.15501,0.72809,0.04127,0.08446,-0.46518,2.02917,16.57782,47.36959,0.6554,0.93269,2.58011,0.72888,33.49586,sensor_drift
26.3,sim-0001,target_waypoint,39.10678,0.11867,0.76737,0.02624,-0.58166,-0.03978,1.68892,15.42083,47.22197,0.4914,0.98374,2.16112,0.50837,24.59311,sensor_drift
3.4,sim-0000,pipeline_tracking,58.7094,-0.01628,0.16746,0.00544,-3.31835,-1.61015,-3.54342,26.41057,47.79513,0.53469,0.81817,0.02205,0.90053,29.33452,hydrodynamic_drag
82.8,sim-0004,station_keeping,24.12394,0.34656,0.9353,0.00124,-0.23912,-0.96647,1.08265,13.08771,47.24715,0.52893,0.95773,2.69156,0.75716,31.59129,sensor_drift
35.5,sim-0001,pipeline_tracking,40.25621,0.08697,0.48039,-0.0408,0.88429,1.63462,-0.50427,14.34712,48.60191,0.46566,0.97756,0.114,0.96131,28.1254,nominal
77.7,sim-0003,station_keeping,17.24854,-0.88899,0.55843,0.61945,2.22134,-11.03546,-1.89035,16.02397,47.70927,0.20233,1.00854,0.00727,0.92927,34.28459,buoyancy_imbalance
69.6,sim-0003,station_keeping,21.3361,0.11144,0.41497,-0.00574,-1.07049,1.69339,12.33271,26.01129,46.38641,0.23448,0.46764,0.06228,0.99045,37.73224,thruster_degradation
42.9,sim-0002,station_keeping,23.53681,0.19258,0.32505,0.03813,0.43914,1.39371,0.07202,25.2709,47.04855,0.47024,0.76131,0.06126,0.90841,33.60312,hydrodynamic_drag
87.0,sim-0004,station_keeping,6.85656,-0.01534,0.69131,-0.05746,-1.19118,-0.78537,-2.13041,20.93444,47.39441,0.42004,0.93114,0.0452,0.96038,33.01425,nominal
60.7,sim-0003,pipeline_tracking,34.41389,-2.68254,0.53848,0.52075,-0.6486,-8.94931,-1.44538,16.59651,47.33796,0.41737,0.94658,0.04655,0.89223,27.88128,buoyancy_imbalance
46.0,sim-0002,pipeline_tracking,21.55464,-0.19581,0.67863,0.01136,-1.06844,2.65222,-1.77962,14.81198,47.60953,0.4599,0.9547,0.01414,0.9762,29.56504,nominal
45.8,sim-0002,target_waypoint,56.0721,0.25074,0.78061,0.00278,1.13369,-1.32436,1.63629,22.41634,47.343,0.48381,0.96742,0.70521,0.12788,34.49173,sensor_drift
58.6,sim-0002,pipeline_tracking,21.61169,0.10511,0.33901,-0.03167,1.65745,-3.11516,12.03255,26.29813,48.13031,0.36685,0.57827,0.00877,0.95039,28.37039,thruster_degradation
30.4,sim-0001,pipeline_tracking,39.80742,0.17339,0.22253,-0.00403,0.72582,-1.24806,3.46918,22.40354,47.4673,0.51641,0.83268,0.02287,0.93257,27.17645,hydrodynamic_drag
77.5,sim-0003,pipeline_tracking,64.72307,-0.08458,0.75649,-0.03834,0.94839,-0.42458,-4.3233,19.42808,47.70444,0.49797,1.00315,0.08993,0.93917,33.88051,nominal
70.4,sim-0003,target_waypoint,14.73595,-0.03093,0.31392,0.06685,7.28039,-0.85,-3.60738,23.61161,47.26239,0.41247,0.78979,0.01052,0.93133,35.54692,hydrodynamic_drag
71.1,sim-0003,station_keeping,50.37639,-0.18186,0.24963,0.1106,-2.58622,0.75164,-3.96508,25.40575,47.32182,0.5402,0.57183,0.03356,1.0,28.70511,thruster_degradation
65.8,sim-0003,pipeline_tracking,24.81573,-0.16378,0.94856,0.01852,0.41398,-0.00116,-1.77171,18.35911,46.98974,0.52626,0.9863,1.88138,0.55091,32.915,sensor_drift
64.2,sim-0003,station_keeping,36.68439,-2.21427,0.57109,-0.26752,0.03817,15.41838,-2.78045,18.75655,47.81567,0.22799,1.02317,0.00515,0.94207,35.79806,buoyancy_imbalance
31.3,sim-0001,pipeline_tracking,5.47811,0.05199,0.65378,0.0125,0.00182,-0.53153,0.72835,16.94592,47.93686,0.69949,0.97128,2.39639,0.64485,27.0161,sensor_drift
88.8,sim-0004,station_keeping,28.33748,-0.04704,0.47903,-0.03596,-0.99249,-1.73207,2.74834,19.82455,47.34223,0.35694,0.94161,1.84067,0.591,24.83874,sensor_drift
47.5,sim-0002,pipeline_tracking,25.06563,-0.01645,0.46314,-0.03327,-0.28736,-0.42206,-0.96524,12.90604,47.82794,0.33199,0.89562,0.06469,0.96115,29.36816,nominal
57.4,sim-0002,pipeline_tracking,72.00939,-0.21126,0.49837,-0.03778,-0.26822,1.08509,-3.8237,24.05717,47.53847,0.77578,0.78778,0.08968,0.96925,32.6879,hydrodynamic_drag
65.7,sim-0003,station_keeping,51.87166,0.93742,0.51605,0.34067,0.63344,-12.0764,-0.80901,12.83415,46.47185,0.28975,1.02763,0.02995,0.86186,35.84459,buoyancy_imbalance
14.3,sim-0000,target_waypoint,47.82345,-0.06089,0.83488,-0.06089,0.50521,0.387,-0.60474,16.232,47.46045,0.60376,0.95692,2.22536,0.48482,36.17439,sensor_drift
93.9,sim-0004,station_keeping,45.16789,0.2118,0.21245,-0.07646,7.20492,-0.67176,2.49471,27.50653,47.559,0.43043,0.62527,0.03758,0.95422,28.96062,hydrodynamic_drag
5.1,sim-0000,station_keeping,33.17061,-0.06607,0.38786,0.00349,-1.41187,-0.68533,13.65295,26.88934,48.22565,0.45166,0.64917,0.09468,0.91406,26.44071,thruster_degradation
0.7,sim-0000,pipeline_tracking,18.63635,2.35862,1.03978,-0.28614,1.41403,-8.07881,-0.97171,18.07665,46.55314,0.78853,0.97904,0.02573,0.94297,34.87706,buoyancy_imbalance
49.1,sim-0002,target_waypoint,76.11833,0.04539,0.40824,0.02898,0.16328,0.11382,-14.43759,24.67325,47.09842,0.68089,0.42764,0.09651,0.90208,30.47846,thruster_degradation
29.0,sim-0001,target_waypoint,10.8231,-0.21482,0.63786,0.02153,-0.39035,-0.73994,1.94014,19.33159,47.19307,0.36799,1.02302,0.13105,1.0,21.63521,nominal
46.7,sim-0002,target_waypoint,68.3234,2.38248,0.74034,0.24798,1.18668,-14.33631,-2.00143,19.16678,47.21143,0.59373,1.02073,0.07459,0.9217,37.65456,buoyancy_imbalance
57.6,sim-0002,station_keeping,24.57314,0.03045,0.36538,-0.02003,0.41104,-0.09162,-11.98811,21.53589,47.98759,0.49624,0.29291,0.0586,0.89734,34.02981,thruster_degradation
28.9,sim-0001,pipeline_tracking,18.38222,0.14142,0.41165,0.05265,-0.37938,2.21306,-0.39744,22.35445,48.37521,0.62869,0.87228,0.09754,0.92415,34.46276,hydrodynamic_drag
83.0,sim-0004,target_waypoint,29.28708,0.04932,0.73517,-0.0788,1.02587,0.59942,3.4631,18.57647,48.19891,0.28521,0.96448,0.10038,0.96773,26.3017,nominal
99.3,sim-0004,station_keeping,65.82064,-0.10157,0.81689,0.04941,1.64663,-0.81148,1.41836,17.23058,48.01511,0.72041,1.02156,2.32038,0.61143,30.63634,sensor_drift
79.2,sim-0003,station_keeping,1.71821,-2.44042,0.69235,-0.62328,1.14113,-14.0127,-1.47299,14.21261,47.09352,0.62252,1.0416,0.06859,0.93456,31.74061,buoyancy_imbalance
35.7,sim-0001,station_keeping,37.3437,1.23575,0.46258,0.43183,1.34051,9.80613,1.72782,18.26729,47.10125,0.42716,1.00312,0.07335,0.93014,29.10186,buoyancy_imbalance
2.4,sim-0000,station_keeping,47.82015,0.06916,0.32152,-0.04342,-1.30408,0.39978,-1.61399,21.49179,48.1657,0.25595,0.85534,0.02579,0.96058,26.63594,hydrodynamic_drag
65.6,sim-0003,target_waypoint,4.35229,-0.07882,0.44801,-0.00559,-1.45266,0.93748,-10.7679,27.93158,47.36004,0.73567,0.61578,0.09925,0.93718,36.6677,thruster_degradation
7.0,sim-0000,pipeline_tracking,47.93554,-0.10404,0.31213,-0.08226,-2.75557,-1.41737,4.76821,17.04393,47.99243,0.28597,0.97959,0.06344,0.88873,30.29604,nominal
60.0,sim-0003,station_keeping,69.36687,0.02793,0.97086,0.03419,-0.57332,0.41825,3.17618,18.55451,47.45012,0.80981,0.98043,0.07819,0.9642,29.25488,nominal
90.3,sim-0004,station_keeping,8.45967,-0.21574,0.19475,-0.08132,1.00019,0.85519,0.20176,19.25283,47.79009,0.30312,0.90906,2.12156,0.22544,34.69592,sensor_drift
93.3,sim-0004,station_keeping,76.37069,-0.83852,0.46835,0.05088,-1.25259,-1.19912,0.33009,18.26279,46.81338,0.4295,0.98043,2.74069,0.58207,33.34406,sensor_drift
75.6,sim-0003,station_keeping,60.86599,-0.06198,0.40875,0.12922,1.00942,0.22126,12.87891,22.75866,47.60725,0.62079,0.60954,0.05119,0.98534,27.0299,thruster_degradation
85.3,sim-0004,pipeline_tracking,64.20961,-0.00508,0.3011,0.01665,-0.36483,1.15704,-3.07328,18.64621,48.35831,0.50438,0.9334,0.69937,0.56474,34.94047,sensor_drift
89.0,sim-0004,target_waypoint,47.67391,-0.15134,0.54857,-0.00526,-2.47475,1.87336,-0.89983,18.98337,46.80328,0.30778,0.94447,0.05381,0.99041,31.15394,nominal
23.8,sim-0001,pipeline_tracking,18.66807,-0.50659,0.28603,0.00813,0.77825,0.00319,2.7769,18.58198,47.69727,0.66426,0.94475,0.74087,0.25612,31.33485,sensor_drift
18.6,sim-0000,station_keeping,72.92694,0.00166,0.25825,0.04148,-3.37134,-1.93771,6.61741,26.41485,47.32631,0.27244,0.45539,0.01962,0.9751,29.97042,thruster_degradation
34.2,sim-0001,station_keeping,57.91326,-1.79149,0.78869,0.45157,-0.58769,-13.97798,-2.98319,18.81964,47.39703,0.51604,0.93799,0.08812,0.95214,30.73638,buoyancy_imbalance
59.2,sim-0002,pipeline_tracking,70.95737,-1.63577,0.86717,0.60075,0.04205,10.8003,0.22648,17.56327,47.84604,0.79952,0.91878,0.02544,0.86522,30.25944,buoyancy_imbalance
52.4,sim-0002,target_waypoint,29.66852,0.1457,0.31546,-0.02226,1.92688,1.08905,1.11638,30.44368,47.33975,0.68058,0.94992,0.00505,0.91204,24.24534,hydrodynamic_drag
3.1,sim-0000,pipeline_tracking,5.93894,-0.01262,0.30896,0.06262,1.16488,-0.31339,10.7803,28.40743,47.24394,0.29685,0.75051,0.08598,0.97193,27.71699,thruster_degradation
19.2,sim-0000,station_keeping,58.29632,-0.96851,0.84893,-0.44726,-0.61723,-10.5578,-1.93957,20.37177,48.49466,0.54661,0.96843,0.09327,1.0,33.91798,buoyancy_imbalance
81.0,sim-0004,station_keeping,49.88873,0.06784,0.51281,0.02913,0.52912,-1.26271,3.62136,18.62443,47.81494,0.51162,0.94586,0.03886,1.0,27.43934,nominal
33.6,sim-0001,station_keeping,26.45426,-0.00806,0.67191,-0.07233,0.10047,-3.84132,-10.80238,19.77961,47.34809,0.16641,0.45167,0.0645,0.92866,31.11299,thruster_degradation
39.1,sim-0001,pipeline_tracking,29.66309,-0.00476,0.56969,0.02118,-1.28148,-0.52592,17.16714,23.24985,47.60411,0.24172,0.43166,0.02387,0.98923,26.14074,thruster_degradation
86.9,sim-0004,target_waypoint,9.29957,-0.22968,0.17936,-0.0172,4.2481,0.79305,-0.47088,25.93227,46.7753,0.35009,0.91196,0.08686,0.91442,29.43372,hydrodynamic_drag
73.0,sim-0003,pipeline_tracking,41.91952,0.12301,0.93406,0.02203,-0.76917,0.60412,2.54052,15.64877,47.5029,0.57643,0.93751,0.0335,0.90776,36.83189,nominal
94.2,sim-0004,station_keeping,22.88947,2.36383,0.58574,0.54112,1.81836,16.06017,0.12749,14.05264,47.32016,0.38906,0.95372,0.03883,0.8945,31.95681,buoyancy_imbalance
11.8,sim-0000,pipeline_tracking,41.90414,0.11107,0.94491,-0.08453,0.4375,0.99162,-0.98681,15.57476,47.83099,0.49412,0.98934,0.97768,0.39072,28.25848,sensor_drift
20.7,sim-0001,station_keeping,73.25176,1.31794,0.28949,-0.60043,-0.16997,-9.49668,1.53632,19.33605,47.66129,0.49564,0.96346,0.11107,1.0,30.53007,buoyancy_imbalance
31.6,sim-0001,pipeline_tracking,22.18873,0.06386,0.30829,0.05136,-0.8767,-1.10718,-8.10245,26.30671,47.58898,0.47469,0.52516,0.0769,0.93261,27.99106,thruster_degradation
69.5,sim-0003,target_waypoint,75.64548,-0.2617,0.45307,-0.035,0.79775,-0.21648,-1.0308,17.45363,47.687,0.34533,1.01332,0.07986,0.90757,32.21467,nominal
82.7,sim-0004,target_waypoint,38.13942,1.10842,0.61626,-0.65584,-0.42918,6.94295,1.83375,16.1951,48.04366,0.37073,1.01513,0.03898,0.91882,33.88751,buoyancy_imbalance
21.2,sim-0001,target_waypoint,19.09354,-1.5083,0.65369,0.32866,2.23518,6.19974,0.26411,17.9654,47.23517,0.34722,1.00984,0.02274,0.86682,25.77226,buoyancy_imbalance
65.2,sim-0003,pipeline_tracking,36.29385,-1.34693,0.50008,0.28675,-1.33267,10.74889,1.52138,17.91831,47.16837,0.54127,0.94877,0.02707,0.9075,31.25702,buoyancy_imbalance
24.2,sim-0001,target_waypoint,7.34553,2.60511,0.56479,-0.55849,1.3269,-11.55109,-1.70262,17.59392,47.12122,0.48894,0.9769,0.0415,0.95942,32.04376,buoyancy_imbalance
96.5,sim-0004,target_waypoint,59.44536,-0.08175,0.4394,0.01585,-0.352,0.47734,0.45933,18.94667,46.32857,0.81948,1.02749,0.08101,0.94427,29.00303,nominal
43.0,sim-0002,pipeline_tracking,9.84916,0.08164,0.56275,-0.0566,-0.01674,0.85123,0.75871,18.15409,47.74877,0.36765,1.00385,0.02364,0.99186,30.99926,nominal
55.7,sim-0002,target_waypoint,46.52844,-1.57606,0.47484,-0.19868,1.98981,-15.66675,3.64619,19.40244,48.02342,0.62829,0.91222,0.06375,0.86402,30.35241,buoyancy_imbalance
48.6,sim-0002,station_keeping,71.13884,-0.01295,0.30896,-0.02108,-0.13984,0.62748,7.93896,29.39308,48.22613,0.52092,0.32827,0.02173,0.96,30.83848,thruster_degradation
63.6,sim-0003,station_keeping,30.08766,0.0234,0.35409,0.07581,1.36317,1.92103,5.2709,23.68221,47.73949,0.602,0.10474,0.07947,0.92541,30.47408,thruster_degradation
54.7,sim-0002,pipeline_tracking,69.58566,-1.25844,0.63601,-0.26286,0.2469,13.91738,-0.63697,20.87923,47.47751,0.41803,0.91566,0.04889,0.90622,31.37263,buoyancy_imbalance
54.3,sim-0002,station_keeping,39.00969,-0.56974,0.78761,-0.04442,1.85497,0.10499,-2.39595,15.94985,48.60793,0.42734,0.92064,1.47899,0.77264,35.57668,sensor_drift
84.6,sim-0004,station_keeping,16.84302,-0.12263,0.40222,-0.10571,-1.11719,-0.88435,12.63599,27.33199,47.23453,0.60534,0.43708,0.09466,0.91346,25.42499,thruster_degradation
34.7,sim-0001,target_waypoint,17.78013,-1.83036,0.74358,-0.27935,-0.31179,-15.22208,2.70271,13.67593,47.93859,0.43907,0.99198,0.0849,0.936,28.78795,buoyancy_imbalance
47.1,sim-0002,station_keeping,42.75296,0.01208,0.4509,0.00846,-0.86153,-0.42293,-8.64787,25.45074,47.74137,0.62623,0.74221,0.02057,0.92351,30.40429,thruster_degradation
2.8,sim-0000,pipeline_tracking,5.93765,-0.26824,0.88263,-0.02229,0.40768,-0.61397,0.21265,17.63004,47.41877,0.33807,0.99787,0.75811,0.63085,33.19701,sensor_drift
87.1,sim-0004,pipeline_tracking,59.81896,-0.07332,0.22986,-0.00486,-0.58954,-0.78284,-12.25173,27.03638,46.62011,0.54676,0.59907,0.02193,0.90493,32.01459,thruster_degradation
70.5,sim-0003,station_keeping,65.90904,-0.16203,0.66803,-0.03161,-0.85951,-0.43612,-2.05954,17.18736,47.19663,0.43503,0.95682,0.08312,0.9133,32.08632,nominal
44.8,sim-0002,pipeline_tracking,18.03864,0.08919,0.6021,-0.11138,0.15612,3.53151,1.99895,19.05501,47.40205,0.5615,1.00918,1.65421,0.47115,27.8412,sensor_drift
13.5,sim-0000,station_keeping,64.98211,0.1783,0.52399,-0.05673,-0.15254,-0.61637,1.84142,14.1779,47.71112,0.41835,0.95364,0.03068,0.90648,30.50797,nominal
71.9,sim-0003,target_waypoint,73.54721,-0.12685,0.63945,0.06757,2.48634,-0.19575,-1.10601,25.17547,47.73339,0.24278,0.77956,0.12939,0.88425,31.13799,hydrodynamic_drag
61.6,sim-0003,pipeline_tracking,69.09861,-0.10105,0.39516,0.08674,-1.10203,-1.6239,-7.06685,29.18269,48.36251,0.30376,0.67137,0.13958,0.93335,28.17849,thruster_degradation
8.1,sim-0000,station_keeping,31.27865,-0.12724,0.556,-0.01628,0.32397,-1.39124,10.23319,24.39915,47.97618,0.51741,0.4906,0.09149,0.93068,31.87751,thruster_degradation
23.6,sim-0001,target_waypoint,65.30331,0.2797,0.47434,-0.02471,0.60655,-1.44765,-12.87927,18.55581,46.70945,0.38722,0.45383,0.03914,0.89702,31.85247,thruster_degradation
49.5,sim-0002,station_keeping,74.43407,-0.14161,0.63289,-0.0064,-0.91297,0.60398,-1.34114,17.8714,47.75011,0.5082,1.01265,0.037,0.99518,33.26146,nominal
50.2,sim-0002,pipeline_tracking,12.52809,-2.67253,0.57784,0.24422,0.85702,-8.59577,2.77886,15.27851,47.73188,0.53539,0.98248,0.06035,0.97617,30.22745,buoyancy_imbalance
43.6,sim-0002,pipeline_tracking,15.83944,-0.09526,0.55521,0.03577,-0.44874,0.06171,10.66454,25.79246,47.73238,0.54923,0.64051,0.07275,0.88626,31.6441,thruster_degradation
99.9,sim-0004,station_keeping,59.45952,0.01842,0.45345,0.01159,-5.55174,0.53378,0.71485,27.56641,47.21562,0.41886,0.78787,0.02232,0.94338,28.91358,hydrodynamic_drag
69.7,sim-0003,pipeline_tracking,77.49266,0.85857,0.74451,-0.3801,0.35008,-14.58676,-2.28508,21.68627,48.07715,0.38113,0.90407,0.01693,0.91771,25.05677,buoyancy_imbalance
22.0,sim-0001,pipeline_tracking,59.80223,0.0963,0.5107,-0.02426,0.79461,-0.70716,-0.39668,14.68845,46.90378,0.52853,0.95509,0.02344,0.93249,31.90417,nominal
93.5,sim-0004,target_waypoint,37.75512,0.00441,0.62093,0.01567,-1.23564,1.22903,-0.07447,17.89151,47.79836,0.50116,0.95711,0.04037,0.85088,34.47434,nominal
53.5,sim-0002,pipeline_tracking,32.3916,-0.0294,0.60142,0.00586,0.27294,-1.59153,-0.1896,16.88884,48.40142,0.25785,0.89831,0.04483,0.9479,32.129,nominal
80.8,sim-0004,pipeline_tracking,46.43548,-0.23185,0.71499,-0.14991,0.14209,-0.1652,-1.80467,17.6001,47.40917,0.54239,0.94371,0.76806,0.82,29.39986,sensor_drift
3.7,sim-0000,pipeline_tracking,20.72453,-2.46382,0.70721,0.4638,1.28008,11.06237,-2.69627,16.44105,48.02854,0.68841,0.98402,0.04536,0.94058,34.83368,buoyancy_imbalance
41.5,sim-0002,pipeline_tracking,60.88854,0.19456,0.95089,0.05713,-1.95184,-0.12704,-1.58759,18.27401,47.41159,0.68691,0.96007,0.01021,0.90019,31.13929,nominal
46.4,sim-0002,target_waypoint,76.68288,0.17367,0.30279,-0.00121,0.58102,0.56346,3.2027,19.29455,47.29807,0.60086,0.73367,0.0064,0.88615,30.49618,hydrodynamic_drag
66.2,sim-0003,target_waypoint,37.7068,0.95485,0.61687,-0.34403,1.43821,4.84731,-0.45605,17.30547,47.2272,0.37781,0.91705,0.04069,0.95818,28.11285,buoyancy_imbalance
58.0,sim-0002,pipeline_tracking,10.16682,0.12125,0.51262,0.04642,-0.37406,-0.10609,3.51148,17.84595,48.08335,0.49226,0.99146,0.08529,0.89772,31.47531,nominal
97.2,sim-0004,station_keeping,55.54265,-1.23086,0.91678,-0.29674,0.15828,15.05613,0.99125,16.46456,47.0367,0.09003,0.97461,0.04456,0.9054,33.07539,buoyancy_imbalance
47.3,sim-0002,target_waypoint,47.56011,-0.14604,0.58682,-0.0032,2.0052,0.5339,0.52331,16.27867,48.74166,0.66196,1.05476,2.59493,0.60431,37.94097,sensor_drift
41.3,sim-0002,target_waypoint,68.81395,1.03887,0.17171,0.03066,0.81514,0.05771,0.25692,17.84032,46.658,0.38701,0.92014,1.12547,0.24827,27.14934,sensor_drift
63.5,sim-0003,target_waypoint,64.02371,-0.03591,0.58901,0.01114,1.862,0.29838,2.70445,17.58747,46.82093,0.33815,0.97895,0.01389,0.91186,27.21321,nominal
44.0,sim-0002,target_waypoint,18.86327,0.0886,0.68215,-0.0062,-0.62873,-0.64368,-1.96003,17.11356,47.5499,0.3579,0.92383,0.0135,0.95721,30.67593,nominal
24.9,sim-0001,station_keeping,49.15873,-0.21355,0.42799,-0.0543,-2.07959,2.29911,-1.3998,26.74192,47.34254,0.28312,0.72675,0.02823,0.98925,33.00679,hydrodynamic_drag
58.5,sim-0002,station_keeping,29.08019,0.10017,0.17754,0.00469,1.03596,1.8167,-0.53046,12.7955,47.92579,0.43184,0.97765,0.03704,0.93408,28.76157,nominal
20.6,sim-0001,target_waypoint,51.80337,-0.27295,0.48686,0.05998,-0.27857,1.06877,8.42347,22.08113,46.75963,0.19435,0.39088,0.04868,0.9313,32.33467,thruster_degradation
7.5,sim-0000,station_keeping,21.24849,0.03122,0.70487,0.01162,-0.45945,0.29798,-3.76479,18.45444,47.40741,0.35621,1.02103,0.07313,0.96853,33.96512,nominal
31.4,sim-0001,target_waypoint,33.25282,0.03661,0.32576,-0.07266,-1.40207,1.02516,1.79888,24.93586,47.4451,0.5246,0.82435,0.04905,0.88804,35.40064,hydrodynamic_drag
15.3,sim-0000,station_keeping,29.70936,-0.64023,0.61385,-0.00252,1.15529,-0.00343,-4.06664,17.88199,47.25081,0.58226,0.9514,1.9992,0.82,30.33754,sensor_drift
89.7,sim-0004,station_keeping,68.14183,1.57489,0.85054,-0.30186,0.49784,-6.55952,-0.91089,15.61189,47.30813,0.43629,0.93029,0.07969,0.93773,29.52302,buoyancy_imbalance
67.7,sim-0003,target_waypoint,61.88334,0.79942,0.89812,-0.44253,-1.83102,11.57513,-0.89812,23.47331,47.8979,0.44295,1.04605,0.00456,0.97529,28.91326,buoyancy_imbalance
13.9,sim-0000,pipeline_tracking,41.2702,-0.10097,0.30586,-0.04723,-0.2755,1.34448,0.40137,24.483,47.84935,0.50038,0.7633,0.10918,0.87694,28.93025,hydrodynamic_drag
9.8,sim-0000,target_waypoint,48.73404,0.37268,0.37303,-0.00397,-0.25803,-3.0955,0.83075,18.78137,46.65331,0.28228,0.94377,2.45851,0.29859,28.12563,sensor_drift
72.1,sim-0003,pipeline_tracking,29.15512,-0.14671,0.59477,0.01787,0.15744,-0.0783,4.67134,30.1152,47.67534,0.62995,0.37562,0.08481,0.93507,33.88573,thruster_degradation
66.7,sim-0003,pipeline_tracking,10.5361,-1.06892,0.55087,0.26932,2.65815,-6.12313,-0.83383,16.70359,47.28125,0.28648,0.99639,0.01646,1.0,31.76984,buoyancy_imbalance
